cutoff_mode,dataset,replicate,track_id,first_cutoff,last_cutoff,observations,eligible_cutoffs,persistence,tail_count,tail_tau_mean,tail_tau_median,tail_tau_std,tail_tau_min,tail_tau_max,tail_drift,tail_slope,median_prominence,prominence_std,prominence_cv,stable
hard,shuffled_rates,0,6,5,211,10,3,1.0,3,15.991305477812524,16.03395388030005,0.08953568319103332,15.866730159525535,16.07323239361199,0.20650223408645374,0.0686323024782205,0.5708444575161205,0.14293065137126043,0.28150269975518105,True
hard,shuffled_rates,0,8,5,211,10,3,1.0,3,21.022422819228705,20.986706488194407,0.058492834078186465,20.975663841271125,21.104898128220583,0.12923428694945827,0.1793581871395316,5.835935725517076,0.1897241823974382,0.03229120539196555,True
hard,shuffled_rates,0,9,5,211,10,3,1.0,3,25.01142700009888,25.00298920113182,0.03688703305399082,24.971063588373443,25.060228210791372,0.089164622417929,0.08248675984043428,5.923980303574773,0.1862410010542494,0.031234752432085,True
hard,shuffled_rates,0,11,5,211,10,3,1.0,3,30.44439665433273,30.435508172679228,0.038034699330463384,30.402898499704307,30.494783290614656,0.09188479091034907,0.12547323730481919,6.35557511484922,0.20682570738371472,0.03208290352117949,True
hard,shuffled_rates,0,13,7,211,9,3,1.0,3,9.27418421192229,9.193719573606515,0.1812846037770175,9.103607985628576,9.525225076531775,0.4216170909031991,0.09080023884248258,2.10348510018882,0.18968648122578413,0.08568446446985455,True
hard,shuffled_rates,0,15,7,211,9,3,1.0,3,32.86528189675669,32.848549167403554,0.024820036382162642,32.84692630163774,32.90037022122879,0.05344391959105366,0.006553188019158348,4.1108184796350855,0.13877892907001807,0.03442418906306682,True
hard,shuffled_rates,0,19,17,211,7,3,1.0,3,34.662686323570924,34.6716823881783,0.04603207722713945,34.602351642756126,34.71402493977834,0.11167329702221451,0.06480346230955909,0.5015956044667953,0.16008406586337423,0.3047730687501876,True
hard,shuffled_rates,0,20,29,211,6,3,1.0,3,12.52894310853029,12.537353547813463,0.07272107147797227,12.435971455262841,12.613504322514565,0.177532867251724,0.09152965151634859,0.3022970050416471,0.32640457847092885,0.6500572089333566,True
hard,shuffled_rates,1,1,5,211,10,3,1.0,3,0.8443297788885665,0.8356292679909076,0.05942016964445952,0.7762966061686893,0.9210634625061026,0.14476685633741326,0.19702783271345956,7.960241807967913,0.693234139918899,0.084369419665546,True
hard,shuffled_rates,1,5,5,211,10,3,1.0,3,14.156601343229303,14.172969538240176,0.07164759171358573,14.061819741478075,14.235014749969654,0.17319500849157876,0.1407097460609697,6.711411203352224,0.3909875169375753,0.05717374190165473,True
hard,shuffled_rates,1,6,5,211,10,3,1.0,3,21.02712396440969,20.99231583979213,0.058312940608595494,20.979783185927182,21.109272867509752,0.12948968158256946,0.17959111055726826,6.21186260800105,0.160975874501588,0.02585872878413813,True
hard,shuffled_rates,1,7,5,211,10,3,1.0,3,25.020718569596156,25.00963192500104,0.04054853293201111,24.97753725728119,25.074986526506233,0.09744926922504504,0.09382140060444852,5.77945774559271,0.5074980817403443,0.09113537001180863,True
hard,shuffled_rates,1,9,5,211,10,3,1.0,3,30.4419830386216,30.426432959519584,0.046390159103766544,30.394561007847727,30.50495514849749,0.11039414064976327,0.1513534684006987,6.373308745103755,0.14706904442181803,0.02281201172303225,True
hard,shuffled_rates,1,13,7,211,9,3,1.0,3,32.89460408630948,32.908893256292586,0.025979396009727235,32.85814639432735,32.91677260830849,0.05862621398114243,0.07757871527618242,3.4779501080020583,0.22461567256383,0.06232848578376308,True
hard,shuffled_rates,1,18,29,211,6,3,1.0,3,12.543158449225203,12.54167153173315,0.05831253592444343,12.472495538674169,12.615308277268289,0.14281273859412025,0.09089667482989128,0.3369645633235816,0.3825021519063615,0.6366124441873453,True
hard,shuffled_rates,1,20,29,211,5,3,1.0,3,34.73327912595818,34.76274946525361,0.048015260764775976,34.66556450533347,34.77152340728745,0.10595890195397573,0.0034684060947650936,0.4792515752932063,0.16366021317967197,0.3548503979284838,True
