cutoff_mode,dataset,replicate,prime_cutoff,feature_id,track_id,tau,value,prominence,width,curvature,refinement_ok,refinement
hard,real,0,17,peak_13,14,32.80875716731284,2.510120263934036,2.5029514446656416,1.3442680921147598,-8.236319485344374,True,derivative_root
hard,real,0,29,peak_1,1,1.3255222062199856,2.893568949318977,4.003148678724135,1.0012850294471123,-18.48110528977112,True,derivative_root
hard,real,0,29,peak_2,17,3.1447201696612423,2.0873021662816176,2.1297320021628092,1.0212221890736117,-8.892642543787664,True,derivative_root
hard,real,0,29,peak_3,2,4.893762009666955,1.0997126089628015,0.8692137196942067,0.8718242233968291,-5.008538070789687,True,derivative_root
hard,real,0,29,peak_4,10,6.958413806071923,0.41699464789412444,0.6480494647578027,0.5427722033825987,-10.483861233465657,True,derivative_root
hard,real,0,29,peak_5,15,8.47205136620965,-0.2717516819884516,0.7333792158949101,0.7939586433255628,-5.854052885212854,True,derivative_root
hard,real,0,29,peak_6,4,10.381530845759187,-0.6176203749533495,0.40124192653151836,0.7976171268091719,-3.5609296051608386,True,derivative_root
hard,real,0,29,peak_7,19,12.405111425398822,0.04164512411874255,0.3421799561328204,0.5286778528232929,-5.954911821685574,True,derivative_root
hard,real,0,29,peak_8,5,14.07720997506701,4.08529495024809,6.403893825668948,1.7845648821169364,-9.0583593674413,True,derivative_root
hard,real,0,29,peak_9,16,16.422656194005196,-0.6719854564173691,0.5154087599998389,0.5009622097682268,-9.762255749028316,True,derivative_root
hard,real,0,29,peak_10,20,17.593536148527672,-1.6499409397891207,0.22188720634322046,0.43513378813188697,-5.5829242703192055,True,derivative_root
hard,real,0,29,peak_11,12,18.829375097343675,-1.0141728067398588,0.6987028151952408,0.6464360833210265,-8.075713431692998,True,derivative_root
hard,real,0,29,peak_12,6,21.056315175787418,2.9961765172864125,3.9592703503918423,1.5923917445248663,-5.20517474265065,True,derivative_root
hard,real,0,29,peak_13,21,23.051299271218298,-0.5309278626207817,0.24136607189562265,0.43779653311743233,-5.874510218981836,True,derivative_root
hard,real,0,29,peak_14,7,25.055447294154046,3.3248640150419355,5.247089678561124,1.3101886441597062,-17.05853727081101,True,derivative_root
hard,real,0,29,peak_15,13,28.33046896250566,-1.8924764408042813,0.15986747695657866,0.3962336244197275,-4.998008169993759,True,derivative_root
hard,real,0,29,peak_16,8,30.567553112378963,3.2920165832581048,3.905330007791317,1.1608241486513293,-15.8816165826298,True,derivative_root
hard,real,0,29,peak_17,14,32.866791825169976,3.4500862813549196,5.508208145224225,1.365072584385291,-15.997177913203092,True,derivative_root
hard,real,0,29,peak_18,22,34.81712108026644,-1.1742797359103225,0.2063968892614083,0.2511261078073858,-13.398414830961167,True,derivative_root
