cutoff_mode,dataset,replicate,track_id,first_cutoff,last_cutoff,observations,eligible_cutoffs,persistence,tail_count,tail_tau_mean,tail_tau_median,tail_tau_std,tail_tau_min,tail_tau_max,tail_drift,tail_slope,median_prominence,prominence_std,prominence_cv,stable
taper,phase_scrambled,0,16,47,211,5,3,1.0,3,30.26334710996872,30.27686310571232,0.030740335388093454,30.22080586568253,30.292372358511308,0.07156649282877936,0.09854618341744117,1.1660934347232514,0.3991335999245357,0.37271691190826295,True
taper,phase_scrambled,0,17,71,211,4,3,1.0,3,24.38610326563625,24.392247013624107,0.039034995318540607,24.335520476477765,24.430542306806885,0.09502183032912015,0.12937855537418974,1.7888143459175008,2.253034013348923,0.724893798708113,True
taper,phase_scrambled,0,18,71,211,4,3,1.0,3,31.671031816811134,31.68354800751988,0.0382476351298093,31.619201458871483,31.710345984042032,0.09114452517054872,0.1249216761684599,1.5753308481881259,0.46134859185725036,0.3156966196429553,True
taper,phase_scrambled,1,1,5,211,10,3,1.0,3,2.8409300783054015,2.8401617435655635,0.04361044980881392,2.7879067158215043,2.894721775529137,0.10681505970763272,0.1446737375810666,5.955206271123937,0.558360796756479,0.09477444558875983,True
taper,phase_scrambled,1,2,5,211,10,3,1.0,3,10.323719303900214,10.320910621785773,0.009928998607804742,10.313208906243736,10.337038383671132,0.023829477427396384,0.03190539847868009,5.8224588358674545,0.24756406087232807,0.04251631463898104,True
taper,phase_scrambled,1,4,5,211,10,3,1.0,3,18.67925590279709,18.68624024815719,0.013891242628318524,18.65986202824094,18.69166543199314,0.0318034037521997,0.04391432312264964,6.552101679981317,0.18526248250936975,0.028529025400282095,True
taper,phase_scrambled,1,5,5,211,10,3,1.0,3,26.61769195381037,26.613113054499642,0.025927630568030293,26.588475240558527,26.65148756637293,0.06301232581440175,0.08472111824825503,6.88237800705458,0.4768809708067134,0.07023546292835357,True
taper,phase_scrambled,1,6,5,211,10,3,1.0,3,31.48260828717066,31.46916731373173,0.04145844909086868,31.439904997463273,31.538752550316964,0.09884755285369096,0.1321251753113147,3.555427558375083,1.6152601953127868,0.669069515642877,True
taper,phase_scrambled,1,7,7,211,9,3,1.0,3,13.370994131662632,13.376679231194988,0.014160624526283761,13.351521949821691,13.384781213971218,0.0332592641495264,0.04431184506777969,3.9658023058125025,0.1809063342838101,0.0451770839051741,True
taper,phase_scrambled,1,8,11,211,8,3,1.0,3,15.419656518418021,15.426430449506828,0.014911234993364435,15.39897496450777,15.433564141239463,0.03458917673169282,0.0070879019944464616,2.4762198996132834,0.03998019937723624,0.01608228581762438,True
taper,phase_scrambled,1,9,11,211,8,3,1.0,3,22.168694319260624,22.17355824591758,0.00874390631677598,22.156416518759933,22.176108193104348,0.019691674344414878,0.02228148630366668,2.114817978132483,0.27247959313869524,0.13359578691896193,True
taper,phase_scrambled,1,10,17,211,7,3,1.0,3,29.541820685388,29.554876606935817,0.019394884621126145,29.514402547290693,29.556182901937497,0.04178035464680363,0.052999998355562655,0.7429066482627326,1.5224868887926604,0.8696589270042996,True
taper,phase_scrambled,1,11,29,211,6,3,1.0,3,5.282106994365732,5.311305871301886,0.04340984870718401,5.220740135224483,5.314274976570827,0.09353484134634371,0.1302283890719247,0.5954874724849379,0.03064341887124962,0.05279983532512956,True
taper,phase_scrambled,1,12,71,211,4,3,1.0,3,8.691701306308616,8.697882949913687,0.03872618131983604,8.64148388754449,8.73573708146767,0.09425319392317988,0.12834288121102258,1.3787283339631105,0.29671320728418804,0.23276851440498833,True
taper,phase_scrambled,1,13,71,211,4,3,1.0,3,20.517273835440047,20.515193162624204,0.0036191704057276426,20.514264395049967,20.522363948645964,0.008099553595997122,0.01070472414469435,1.5749604400680686,0.330709592274561,0.21658604677060894,True
taper,shuffled_rates,0,3,5,211,10,3,1.0,3,7.068150656717685,7.061913582580632,0.015394475926904188,7.05320516839726,7.089333219175165,0.03612805077790515,0.049675119801245685,0.5847824168864925,0.052903279441065244,0.09646272109587767,True
taper,shuffled_rates,0,4,5,211,10,3,1.0,3,9.215267416946789,9.235424318760288,0.06858658769973633,9.123021731083512,9.287356200996566,0.16433446991305445,0.22493578798142036,1.4965448034328244,0.043186566455296796,0.02842987805675234,True
taper,shuffled_rates,0,5,5,211,10,3,1.0,3,14.172680267538782,14.176508579600263,0.021364207550468355,14.144811303351188,14.1967209196649,0.05190961631371138,0.07073701046418061,7.004896721587094,0.08282855870712953,0.011852957791854685,True
taper,shuffled_rates,0,7,5,211,10,3,1.0,3,21.047231857286867,21.050183975853383,0.027134243561265307,21.01262175950179,21.07888983650543,0.06626807700363813,0.08932988575363848,5.090727116110529,0.17463113395075813,0.03432868924684714,True
taper,shuffled_rates,0,8,5,211,10,3,1.0,3,25.022654101439787,25.02780881003384,0.011388577003097889,25.006862313226925,25.0332911810586,0.026428867831675973,0.03513249127387521,5.676012404272338,0.023099934975562196,0.004067789448555424,True
taper,shuffled_rates,0,9,5,211,10,3,1.0,3,30.484087161212557,30.482138813572615,0.00692756710625857,30.476746304357714,30.493376365707334,0.01663006134961975,0.0061456209272136,6.06633898633816,0.11378958556449642,0.01884787739807214,True
taper,shuffled_rates,0,10,5,211,10,3,1.0,3,32.80898544765302,32.8110861037837,0.03726333962227946,32.76233330874016,32.85353693043521,0.09120362169505114,0.12370846997066172,3.8278492737835936,0.06049691012343202,0.015839311627066265,True
taper,shuffled_rates,0,13,29,211,6,3,1.0,3,34.69304233485113,34.691624501044586,0.021859335014684723,34.66700731596702,34.720495187541765,0.05348787157474533,0.07257395474666586,0.551466488043127,0.1437025547533831,0.2787786032741712,True
taper,shuffled_rates,0,15,47,211,5,3,1.0,3,6.060474902876247,6.05062698622331,0.025650617508540755,6.035163200617045,6.095634521788384,0.06047132117133902,0.016565407747540582,0.25590763284873785,0.01616913432041556,0.06407076594636212,True
taper,shuffled_rates,0,16,47,211,5,3,1.0,3,12.488853998068414,12.48765494054243,0.006276903092326661,12.481836377467454,12.497070676195355,0.015234298727900608,0.02047134098720805,0.3378735554104663,0.03417165027631045,0.09935860553767291,True
taper,shuffled_rates,0,17,71,211,4,3,1.0,3,26.78483766692172,26.792086607100554,0.010948037187000312,26.769365035494584,26.79306135817003,0.023696322675444748,0.02973347579928215,0.6497230234412295,0.0950028367205943,0.14793116956861305,True
taper,shuffled_rates,1,3,5,211,10,3,1.0,3,14.125528938130927,14.126912063459313,0.022283178712726278,14.097572465718866,14.152102285214603,0.05452981949573754,0.07397996239974355,7.18217095965285,0.07406876722495487,0.010378745562663919,True
taper,shuffled_rates,1,4,5,211,10,3,1.0,3,21.05384421364651,21.05551347870927,0.027128803252120286,21.019815182273593,21.086203979956668,0.06638879768307504,0.08965256533672758,5.023978422922733,0.4881749838235689,0.09276916929327353,True
taper,shuffled_rates,1,5,5,211,10,3,1.0,3,25.0322366341702,25.03240259638135,0.02017921152356033,25.007439685172415,25.056867620956837,0.04942793578442206,0.06688202907755075,5.785568522643384,0.20656995622279892,0.03636830275383924,True
taper,shuffled_rates,1,7,7,211,9,3,1.0,3,7.014682978445766,7.004989879528417,0.014839098174631988,7.0034102497882085,7.035648806020672,0.03223855623246319,0.04243264286419711,0.7093672400897405,0.01223574973370164,0.01741751591114695,True
taper,shuffled_rates,1,9,11,211,8,3,1.0,3,10.497466652707866,10.50563664916045,0.012537929918611829,10.479753085281558,10.507010223681588,0.027257138400029746,0.03384947878592352,0.22366259690703016,0.10167677828908832,0.40071015939346316,True
taper,shuffled_rates,1,10,11,211,8,3,1.0,3,30.464731720438035,30.4657824585783,0.0191259457158841,30.440799628801276,30.487613073934522,0.046813445133246034,0.06323336019288696,5.970983216022233,0.047730336487744114,0.007970180816320909,True
taper,shuffled_rates,1,11,11,211,8,3,1.0,3,32.840041671743556,32.83424080649353,0.008484093583269537,32.83384637802825,32.85203783070887,0.018191452680625275,0.02390260224955954,3.473952950795124,0.06204015930273895,0.01801081491039749,True
taper,shuffled_rates,1,12,17,211,7,3,1.0,3,8.662464522427433,8.6754533630658,0.02784684122651468,8.623773248790023,8.688166955426476,0.06439370663645327,0.06675982507680008,0.8580349951119346,0.08436084424390204,0.09529281175062383,True
taper,shuffled_rates,1,17,47,211,5,3,1.0,3,12.512057721461565,12.517939928451316,0.025024666003208584,12.47889409997835,12.539339135955029,0.06044503597667905,0.08254504536661844,0.5236689929112303,0.023490685085996707,0.045921535919396024,True
taper,shuffled_rates,1,18,71,211,4,3,1.0,3,6.169715232405433,6.1514658762617875,0.03462146158518695,6.139492875599151,6.218186945355358,0.07869406975620663,0.022224183667419867,0.12080689865972281,0.06410947753658251,0.3886783712468945,True
taper,shuffled_rates,1,19,71,211,4,3,1.0,3,26.751640825780513,26.800519463168477,0.08987349335202786,26.62559429121941,26.82880872295365,0.2032144317342386,0.22718684154715899,0.5906819308874988,0.10365856091848119,0.19181230116354442,True
